Species,Longitude,Latitude,Trap,Station,Date,Tavg,WetBulb,PrecipTotal,AvgSpeed,Heat,Cool,Tmax,Tmin,DewPoint,ResultSpeed,ResultDir,StnPressure,SeaLevel,Rain,Sunrise,Sunset,WnvPresent
CULEX RESTUANS,-87.763416,41.801497999999995,T031,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.701431,41.906638,T033,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.701431,41.906638,T033,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.64997,41.723195000000004,T089,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.694991,41.857402,T043,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.694991,41.857402,T043,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.67145699999999,41.947227000000005,T224,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.756155,41.904194,T230,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.72505699999999,41.951865999999995,T228,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.72505699999999,41.951865999999995,T228,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.742302,41.763733,T035,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.742302,41.763733,T035,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.666066,41.98728,T231,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.63359,41.925652,T054C,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.63359,41.925652,T054C,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.67145699999999,41.947227000000005,T224,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.60096300000001,41.728495,T227,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.612922,41.754676,T080,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.60088,41.773215,T073,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.66634300000001,41.822536,T074,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.66634300000001,41.822536,T074,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.66634300000001,41.822536,T074,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.586427,41.778748,T077,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.586427,41.778748,T077,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.562889,41.766202,T079,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.590773,41.754292,T083,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.60096300000001,41.728495,T227,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.736812,41.798697,T114,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.736812,41.798697,T114,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.736812,41.798697,T114,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.778927,41.776156,T155,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.778927,41.776156,T155,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.726549,41.82561,T063,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.726549,41.82561,T063,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.678649,41.768388,T069,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.678649,41.768388,T069,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.703047,41.77166,T066,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.752411,41.778296999999995,T065,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.785288,41.923738,T013,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.785288,41.923738,T013,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.66214000000001,42.010412,T018,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.716788,41.899229999999996,T030,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.716788,41.899229999999996,T030,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.70373599999999,41.704336,T095,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.70373599999999,41.704336,T095,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.70373599999999,41.704336,T095,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.726737,41.911823999999996,T039,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.726737,41.911823999999996,T039,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.679447,41.801179,T061,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.679447,41.801179,T061,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.71188000000001,41.800737,T062,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.599862,41.673408,T115,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.599862,41.673408,T115,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.599862,41.673408,T115,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.746381,41.925197999999995,T222,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.731435,41.743402,T225,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.731435,41.743402,T225,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.585413,41.726465000000005,T138,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.585413,41.726465000000005,T138,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.585413,41.726465000000005,T138,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.546587,41.740641,T209,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.546587,41.740641,T209,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.535198,41.680946,T212,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.535198,41.680946,T212,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572,T128,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.56566600000001,41.704572,T128,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.55551,41.733643,T099,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.605294,41.750498,T102,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.605294,41.750498,T102,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS/RESTUANS,-87.53869300000001,41.659112,T221,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX RESTUANS,-87.53869300000001,41.659112,T221,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.53869300000001,41.659112,T221,2.0,2013-08-22,73.0,68.0,0.36,7.0,0.0,8.0,78.0,67.0,66.0,2.5,24.0,29.42,30.05,1.0,506.0,1843.0,0
CULEX PIPIENS,-87.797894,41.797616,T070,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS/RESTUANS,-87.797894,41.797616,T070,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS,-87.752411,41.778296999999995,T065,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS,-87.679447,41.801179,T061,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS/RESTUANS,-87.679447,41.801179,T061,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS/RESTUANS,-87.726737,41.911823999999996,T039,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS,-87.729384,41.837084999999995,T036,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS/RESTUANS,-87.62779599999999,41.821582,T081,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS/RESTUANS,-87.642984,41.803422999999995,T082,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS/RESTUANS,-87.736812,41.798697,T114,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX RESTUANS,-87.736812,41.798697,T114,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS/RESTUANS,-87.800515,41.916265,T151,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS,-87.666901,41.868077,T090,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS,-87.64997,41.723195000000004,T089,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS,-87.701431,41.906638,T033,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS,-87.676709,41.688324,T086,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS/RESTUANS,-87.676709,41.688324,T086,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS,-87.666455,41.9216,T045,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS/RESTUANS,-87.666455,41.9216,T045,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX PIPIENS,-87.598865,41.692555,T084,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,1
CULEX TERRITANS,-87.679447,41.801179,T061,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.677737,41.836644,T035,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.729384,41.837084999999995,T036,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX RESTUANS,-87.729384,41.837084999999995,T036,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.726737,41.911823999999996,T039,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.67837800000001,41.823065,T060,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.67837800000001,41.823065,T060,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX RESTUANS,-87.679447,41.801179,T061,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.71188000000001,41.800737,T062,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.677737,41.836644,T035,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX RESTUANS,-87.71188000000001,41.800737,T062,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.71188000000001,41.800737,T062,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.752411,41.778296999999995,T065,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX RESTUANS,-87.752411,41.778296999999995,T065,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.703047,41.77166,T066,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX RESTUANS,-87.677737,41.836644,T035,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.748367,41.962728000000006,T004,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX TERRITANS,-87.703047,41.77166,T066,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.716788,41.899229999999996,T030,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.674677,41.966986999999996,T219,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.674677,41.966986999999996,T219,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.785288,41.923738,T013,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.785288,41.923738,T013,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.66214000000001,42.010412,T018,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX RESTUANS,-87.66214000000001,42.010412,T018,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.716788,41.899229999999996,T030,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.705085,41.883284,T044,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.598865,41.692555,T084,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.776385,41.942114000000004,T005,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.776385,41.942114000000004,T005,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.703047,41.77166,T066,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.745602,41.759346,T067,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.69629300000001,41.869107,T088,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.70271600000001,41.74785,T072,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS/RESTUANS,-87.590773,41.754292,T083,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
CULEX PIPIENS,-87.590773,41.754292,T083,2.0,2007-08-21,77.0,72.0,0.01,6.0,0.0,12.0,85.0,69.0,70.0,3.5,17.0,29.26,29.89,0.0,505.0,1845.0,0
